"","id_play","Week","game_id","pos_team","def_pos_team","pos_team_score","def_pos_team_score","kicker_player_name","yds_fg","pts_scored","fgm","fga","fg_make_prob","fg_inds","FG_before","play_text","EPA","wpa","half","period","clock.minutes","clock.seconds","down","distance","yards_to_goal","fg_made","play_type"
"38","401404012104909001",6,401404012,"USC","Washington State",27,14,"Denis Lynch",27,3,1,1,0.873530423694007,1,0.884665705825412,"Denis Lynch 27 yd FG GOOD",0.397619386186311,0.0152161,"2",4,9,9,4,10,10,TRUE,"Field Goal Good"
"39","401404012104979101",6,401404012,"USC","Washington State",30,14,"Denis Lynch",31,3,1,1,0.817196105671127,1,0.82487324857408,"Denis Lynch 31 yd FG GOOD",0.594067072820141,0.0008243,"2",4,2,8,4,3,14,TRUE,"Field Goal Good"
"40","401404088101907701",6,401404088,"Iowa State","Kansas State",3,7,"Jace Gilbert",35,3,1,1,0.755512505868963,1,0.77884627001496,"Jace Gilbert 35 yd FG GOOD",1.11206624511734,NA,"1",1,9,22,4,7,18,TRUE,"Field Goal Good"
"41","401404088102855201",6,401404088,"Iowa State","Kansas State",6,7,"Jace Gilbert",44,3,1,1,0.601806172147826,1,0.629216267035751,"Jace Gilbert 44 yd FG GOOD",2.10836753336565,0.0638581,"1",2,14,47,4,7,27,TRUE,"Field Goal Good"
"42","401404088103938401",6,401404088,"Kansas State","Iowa State",7,6,"Chris Tennant",33,0,0,1,0.786885522472235,1,0.808891899761469,"Chris Tennant 33 yd FG MISSED",-2.26295062455136,-0.0547838,"2",3,6,15,4,2,16,FALSE,"Field Goal Missed"
"43","401404088103995101",6,401404088,"Iowa State","Kansas State",9,7,"Jace Gilbert",43,3,1,1,0.619714572628981,1,0.648072389463364,"Jace Gilbert 43 yd FG GOOD",1.92070791127777,0.1104022,"2",3,0,48,4,2,26,TRUE,"Field Goal Good"
"44","401404088104928501",6,401404088,"Kansas State","Iowa State",10,9,"Chris Tennant",30,3,1,1,0.831930173180296,1,0.842947345249045,"Chris Tennant 30 yd FG GOOD",0.65925450868007,0.0522528,"2",4,7,14,4,4,13,TRUE,"Field Goal Good"
"45","401404089101895301",6,401404089,"TCU","Kansas",3,0,"Griffin Kell",39,3,1,1,0.689308840183122,1,0.718888444436675,"Griffin Kell 39 yd FG GOOD",1.37519902536874,0.0319318,"1",1,10,46,4,7,22,TRUE,"Field Goal Good"
"46","401404089102996301",6,401404089,"Kansas","TCU",3,10,"Jacob Borcila",40,3,1,1,0.672158198655559,1,0.677483061551122,"Jacob Borcila 40 yd FG GOOD",1.31712319509031,0.0010827,"1",2,0,36,4,11,23,TRUE,"Field Goal Good"
"47","401404089104919601",6,401404089,"Kansas","TCU",24,31,"Jacob Borcila",31,0,0,1,0.817196105671127,1,0.82911783207526,"Jacob Borcila 31 yd FG MISSED",-3.33273888459285,-0.0868374,"2",4,8,3,4,9,14,FALSE,"Field Goal Missed"
"48","401404090104946101",6,401404090,"Texas","Oklahoma",49,0,"Bert Auburn",42,0,0,1,0.63737112952654,1,0.6643076810642,"Bert Auburn 42 yd FG MISSED",-0.999066233601981,1.6e-05,"2",4,5,38,4,8,25,FALSE,"Field Goal Missed"
"49","401404091101915901",6,401404091,"Texas Tech","Oklahoma State",7,7,"Trey Wolff",44,0,0,1,0.601806172147826,1,0.634922558761251,"Trey Wolff 44 yd FG MISSED",-2.16358921315133,-0.055946,"1",1,8,40,4,12,27,FALSE,"Field Goal Missed"
"50","401404091101976801",6,401404091,"Oklahoma State","Texas Tech",17,7,"Tanner Brown",42,3,1,1,0.63737112952654,1,0.668437951088936,"Tanner Brown 42 yd FG GOOD",1.62208949621839,0.0496585,"1",1,2,31,4,6,25,TRUE,"Field Goal Good"
"51","401404091102928101",6,401404091,"Oklahoma State","Texas Tech",20,21,"Tanner Brown",22,3,1,1,0.927502916506649,1,0.93283517975499,"Tanner Brown 22 yd FG GOOD",0.252176367969397,0.0075751,"1",2,7,18,4,5,5,TRUE,"Field Goal Good"
"52","401404091102996401",6,401404091,"Texas Tech","Oklahoma State",24,20,"Trey Wolff",23,3,1,1,0.91858831898569,1,0.92043294220699,"Trey Wolff 23 yd FG GOOD",0.283505421626913,-0.0241494,"1",2,0,35,4,5,6,TRUE,"Field Goal Good"
"53","401404091103887401",6,401404091,"Oklahoma State","Texas Tech",23,24,"Tanner Brown",34,3,1,1,0.771338672335057,1,0.79480961190727,"Tanner Brown 34 yd FG GOOD",0.962362385679723,0.0172472,"2",3,11,25,4,6,17,TRUE,"Field Goal Good"
"54","401404091103999601",6,401404091,"Oklahoma State","Texas Tech",34,31,"Tanner Brown",24,3,1,1,0.908714578920598,1,0.918631217913401,"Tanner Brown 24 yd FG GOOD",0.306150737085651,0.0100995,"2",3,0,3,4,7,7,TRUE,"Field Goal Good"
"55","401404127101887401",6,401404127,"Notre Dame","BYU",0,3,"Blake Grupe",26,3,1,1,0.886124175272648,1,0.90024670802695,"Blake Grupe 26 yd FG GOOD",0.364072949142324,-0.2591619,"1",1,11,25,4,5,9,TRUE,"Field Goal Good"
"56","401404127104939201",6,401404127,"Notre Dame","BYU",20,28,"Blake Grupe",20,3,1,1,0.942636279565224,1,0.946487529054805,"Blake Grupe 20 yd FG GOOD",0.193713426275051,-0.2023982,"2",4,6,7,4,2,3,TRUE,"Field Goal Good"
"57","401404138103935101",6,401404138,"Army","Wake Forest",0,28,"Quinn Maretzki",42,0,0,1,0.63737112952654,1,0.659502202385645,"Quinn Maretzki 42 yd FG MISSED",-3.44181989709329,0.0022433,"2",3,6,48,4,13,25,FALSE,"Field Goal Missed"
"58","401404138103978901",6,401404138,"Wake Forest","Army",38,0,"Matthew Dennis",38,3,1,1,0.706259503651492,1,0.739812697680504,"Matthew Dennis 38 yd FG GOOD",0.670293222281984,0.0023139,"2",3,2,10,4,6,21,TRUE,"Field Goal Good"
"59","401404138104974301",6,401404138,"Army","Wake Forest",10,45,"Quinn Maretzki",33,3,1,1,0.786885522472235,1,0.792391679489146,"Quinn Maretzki 33 yd FG GOOD",1.00149127256775,6.03e-05,"2",4,2,56,4,9,16,TRUE,"Field Goal Good"
"60","401404164102984601",6,401404164,"UMass","Liberty",10,14,"Cameron Carson",28,3,1,1,0.860213325209804,1,0.863687792012441,"Cameron Carson 28 yd FG GOOD",0.53664762444284,-0.0655044,"1",2,1,53,4,9,11,TRUE,"Field Goal Good"
"61","401405106101909601",6,401405106,"Illinois","Iowa",3,0,"Fabrizio Pinton",27,3,1,1,0.873530423694007,1,0.888559454970797,"Fabrizio Pinton 27 yd FG GOOD",0.425953378981313,0.0151876,"1",1,9,3,4,9,10,TRUE,"Field Goal Good"
"62","401405106101964801",6,401405106,"Iowa","Illinois",3,3,"Drew Stevens",32,3,1,1,0.802171025258863,1,0.821590273704013,"Drew Stevens 32 yd FG GOOD",0.826240723076071,0.0135498,"1",1,3,51,4,14,15,TRUE,"Field Goal Good"
"63","401405106102919901",6,401405106,"Illinois","Iowa",6,3,"Fabrizio Pinton",37,3,1,1,0.722965405698557,1,0.74030882252355,"Fabrizio Pinton 37 yd FG GOOD",1.20712142163775,0.0597196,"1",2,8,0,4,3,20,TRUE,"Field Goal Good"
"64","401405106102975101",6,401405106,"Iowa","Illinois",6,6,"Drew Stevens",27,3,1,1,0.873530423694007,1,0.878764619480582,"Drew Stevens 27 yd FG GOOD",0.448518650296507,0.0028763,"1",2,2,48,4,9,10,TRUE,"Field Goal Good"
"65","401405106102998701",6,401405106,"Iowa","Illinois",6,6,"Drew Stevens",45,0,0,1,0.58355174014756,1,0.590197950406128,"Drew Stevens 45 yd FG MISSED",-1.34081578469392,NA,"1",2,0,12,4,19,28,FALSE,"Field Goal Missed"
"66","401405106104975001",6,401405106,"Illinois","Iowa",9,6,"Fabrizio Pinton",36,3,1,1,0.739389182808909,1,0.749232242801158,"Fabrizio Pinton 36 yd FG GOOD",1.01082470816322,0.0128963,"2",4,2,49,4,10,19,TRUE,"Field Goal Good"
